exchange,exchange_symbol,product_symbol,product_type,price_precision,size_precision,min_size,min_notional,size_per_contract
bybit,PRCLUSDT,PRCL-USDT-SPOT,spot,0.0001,0.01,2.38,0,1
bybit,MSTARUSDT,MSTAR-USDT-SPOT,spot,0.00001,0.01,72.05,0,1
bybit,OMNIUSDT,OMNI-USDT-SPOT,spot,0.01,0.01,0.11,0,1
bybit,BRETTUSDT,BRETT-USDT-SPOT,spot,0.00001,0.01,6.89,0,1
bybit,MEWUSDT,MEW-USDT-SPOT,spot,0.000001,0.01,148.24,0,1
bybit,MERLUSDT,MERL-USDT-SPOT,spot,0.0001,0.01,3.61,0,1
bybit,PBUXUSDT,PBUX-USDT-SPOT,spot,0.00001,0.01,42.29,0,1
bybit,EXVGUSDT,EXVG-USDT-SPOT,spot,0.00001,0.01,50.16,0,1
bybit,LLUSDT,LL-USDT-SPOT,spot,0.00001,0.01,22.08,0,1
bybit,SAFEUSDT,SAFE-USDT-SPOT,spot,0.0001,0.01,0.93,0,1
bybit,WIFUSDT,WIF-USDT-SPOT,spot,0.001,0.01,0.49,0,1
bybit,LAIUSDT,LAI-USDT-SPOT,spot,0.000001,0.01,72.21,0,1
bybit,GUMMYUSDT,GUMMY-USDT-SPOT,spot,0.000001,0.01,190.77,0,1
bybit,SVLUSDT,SVL-USDT-SPOT,spot,0.000001,0.01,138.74,0,1
bybit,KMNOUSDT,KMNO-USDT-SPOT,spot,0.00001,0.01,5.66,0,1
bybit,ZENTUSDT,ZENT-USDT-SPOT,spot,0.00001,0.01,31.15,0,1
bybit,TAIUSDT,TAI-USDT-SPOT,spot,0.00001,0.01,2.62,0,1
bybit,MODEUSDT,MODE-USDT-SPOT,spot,0.00001,0.01,26.9,0,1
bybit,SPECUSDT,SPEC-USDT-SPOT,spot,0.001,0.01,0.09,0,1
bybit,GALAXISUSDT,GALAXIS-USDT-SPOT,spot,0.0000001,0.01,1044.94,0,1
bybit,ZEROUSDT,ZERO-USDT-SPOT,spot,0.0000001,0.01,3831.42,0,1
bybit,LFTUSDT,LFT-USDT-SPOT,spot,0.00001,0.01,76.52,0,1
bybit,BUBBLEUSDT,BUBBLE-USDT-SPOT,spot,0.000001,0.01,244.86,0,1
bybit,PONKEUSDT,PONKE-USDT-SPOT,spot,0.00001,0.01,2.71,0,1
bybit,BBUSDT,BB-USDT-SPOT,spot,0.0001,0.01,2.33,0,1
bybit,CTAUSDT,CTA-USDT-SPOT,spot,0.00001,0.01,34.43,0,1
bybit,NOTUSDT,NOT-USDT-SPOT,spot,0.000001,0.01,145.52,0,1
bybit,NLKUSDT,NLK-USDT-SPOT,spot,0.000001,0.01,58.9,0,1
bybit,DRIFTUSDT,DRIFT-USDT-SPOT,spot,0.0001,0.01,0.8,0,1
bybit,SQDUSDT,SQD-USDT-SPOT,spot,0.00001,0.01,16.72,0,1
bybit,NUTSUSDT,NUTS-USDT-SPOT,spot,0.000001,0.01,195.28,0,1
bybit,NYANUSDT,NYAN-USDT-SPOT,spot,0.00001,0.01,10.05,0,1
bybit,HLGUSDT,HLG-USDT-SPOT,spot,0.000001,0.01,755.86,0,1
bybit,USDEUSDC,USDE-USDC-SPOT,spot,0.0001,0.01,1.01,0,1
bybit,MONUSDT,MON-USDT-SPOT,spot,0.00001,0.01,7.67,0,1
bybit,ELIXUSDT,ELIX-USDT-SPOT,spot,0.000001,0.01,20.45,0,1
bybit,APTRUSDT,APTR-USDT-SPOT,spot,0.000001,0.01,121.96,0,1
bybit,MOGUSDT,MOG-USDT-SPOT,spot,0.0000000001,0.1,405350.7,0,1
bybit,TAIKOUSDT,TAIKO-USDT-SPOT,spot,0.0001,0.01,0.56,0,1
bybit,ULTIUSDT,ULTI-USDT-SPOT,spot,0.000001,0.01,115.35,0,1
bybit,AURORAUSDT,AURORA-USDT-SPOT,spot,0.0001,0.01,4.42,0,1
bybit,AARKUSDT,AARK-USDT-SPOT,spot,0.000001,0.01,303.96,0,1
bybit,IOUSDT,IO-USDT-SPOT,spot,0.001,0.01,0.32,0,1
bybit,ATHUSDT,ATH-USDT-SPOT,spot,0.000001,0.01,13.29,0,1
bybit,COOKIEUSDT,COOKIE-USDT-SPOT,spot,0.0001,0.01,8.36,0,1
bybit,PIRATEUSDT,PIRATE-USDT-SPOT,spot,0.00001,0.01,6.74,0,1
bybit,XZKUSDT,XZK-USDT-SPOT,spot,0.00001,0.01,28.5,0,1
bybit,ZKUSDC,ZK-USDC-SPOT,spot,0.0001,0.01,4.87,0,1
bybit,ZKUSDT,ZK-USDT-SPOT,spot,0.0001,0.01,4.88,0,1
bybit,POPCATUSDT,POPCAT-USDT-SPOT,spot,0.0001,0.01,1.25,0,1
bybit,ZROUSDC,ZRO-USDC-SPOT,spot,0.001,0.01,0.17,0,1
bybit,ZROUSDT,ZRO-USDT-SPOT,spot,0.001,0.01,0.17,0,1
bybit,NRNUSDT,NRN-USDT-SPOT,spot,0.00001,0.01,5.25,0,1
bybit,ZEXUSDT,ZEX-USDT-SPOT,spot,0.00001,0.01,11.18,0,1
bybit,BLASTUSDT,BLAST-USDT-SPOT,spot,0.000001,0.01,103.34,0,1
bybit,TSTUSDT,TST-USDT-SPOT,spot,0.000001,0.01,124.54,0,1
bybit,WELLUSDT,WELL-USDT-SPOT,spot,0.0000001,1,2336,0,1
bybit,PTCUSDT,PTC-USDT-SPOT,spot,0.00001,0.01,43.05,0,1
bybit,DOP1USDT,DOP1-USDT-SPOT,spot,0.0000001,1,636,0,1
bybit,MOCAUSDT,MOCA-USDT-SPOT,spot,0.00001,0.01,3.01,0,1
bybit,PIXFIUSDT,PIXFI-USDT-SPOT,spot,0.000001,1,287,0,1
bybit,UXLINKUSDT,UXLINK-USDT-SPOT,spot,0.0001,0.01,0.47,0,1
bybit,A8USDT,A8-USDT-SPOT,spot,0.0001,0.01,2.55,0,1
bybit,CLOUDUSDT,CLOUD-USDT-SPOT,spot,0.0001,0.01,5.25,0,1
bybit,ZKLUSDT,ZKL-USDT-SPOT,spot,0.00001,0.1,5.4,0,1
bybit,AVAILUSDT,AVAIL-USDT-SPOT,spot,0.00001,0.1,8.1,0,1
bybit,L3USDT,L3-USDT-SPOT,spot,0.00001,0.1,12,0,1
bybit,RENDERUSDT,RENDER-USDT-SPOT,spot,0.001,0.01,0.13,0,1
bybit,GUSDT,G-USDT-SPOT,spot,0.00001,1,30,0,1
bybit,TONUSDC,TON-USDC-SPOT,spot,0.001,0.01,0.18,0,1
bybit,WIFUSDC,WIF-USDC-SPOT,spot,0.001,0.01,0.49,0,1
bybit,PEPEUSDC,PEPE-USDC-SPOT,spot,0.00000001,1,51922,0,1
bybit,DOGSUSDT,DOGS-USDT-SPOT,spot,0.0000001,1,1720,0,1
bybit,NOTUSDC,NOT-USDC-SPOT,spot,0.000001,1,146,0,1
bybit,BNBUSDC,BNB-USDC-SPOT,spot,0.1,0.001,0.002,0,1
bybit,BONKUSDC,BONK-USDC-SPOT,spot,0.00000001,1,29941,0,1
bybit,DOGSUSDC,DOGS-USDC-SPOT,spot,0.0000001,1,1722,0,1
bybit,NEIROUSDT,NEIRO-USDT-SPOT,spot,0.00001,0.01,21.98,0,1
bybit,FLOKIUSDC,FLOKI-USDC-SPOT,spot,0.00000001,1,5504,0,1
bybit,BCHUSDC,BCH-USDC-SPOT,spot,0.1,0.001,0.003,0,1
bybit,NEARUSDC,NEAR-USDC-SPOT,spot,0.001,0.1,0.2,0,1
bybit,ORDERUSDT,ORDER-USDT-SPOT,spot,0.0001,0.01,4.37,0,1
bybit,MEWUSDC,MEW-USDC-SPOT,spot,0.000001,0.01,147.69,0,1
bybit,KASUSDC,KAS-USDC-SPOT,spot,0.00001,0.01,8.49,0,1
bybit,ONDOUSDC,ONDO-USDC-SPOT,spot,0.0001,0.01,0.59,0,1
bybit,JASMYUSDC,JASMY-USDC-SPOT,spot,0.00001,0.01,25.26,0,1
bybit,ATOMUSDC,ATOM-USDC-SPOT,spot,0.001,0.01,0.15,0,1
bybit,FETUSDC,FET-USDC-SPOT,spot,0.001,0.01,0.72,0,1
bybit,UNIUSDC,UNI-USDC-SPOT,spot,0.001,0.01,0.07,0,1
bybit,BRETTUSDC,BRETT-USDC-SPOT,spot,0.00001,1,7,0,1
bybit,TIAUSDC,TIA-USDC-SPOT,spot,0.001,0.01,0.19,0,1
bybit,INJUSDC,INJ-USDC-SPOT,spot,0.01,0.01,0.05,0,1
bybit,MAKUSDT,MAK-USDT-SPOT,spot,0.00001,0.01,34.39,0,1
bybit,SUNDOGUSDT,SUNDOG-USDT-SPOT,spot,0.00001,0.01,9.69,0,1
bybit,CATIUSDT,CATI-USDT-SPOT,spot,0.0001,0.01,2.53,0,1
bybit,HMSTRUSDT,HMSTR-USDT-SPOT,spot,0.000001,0.01,313.48,0,1
bybit,CATIUSDC,CATI-USDC-SPOT,spot,0.0001,0.01,2.53,0,1
bybit,SOCIALUSDT,SOCIAL-USDT-SPOT,spot,0.0000001,0.01,834.03,0,1
bybit,EGP1USDT,EGP1-USDT-SPOT,spot,0.0001,0.01,0.3,0,1
bybit,HMSTRUSDC,HMSTR-USDC-SPOT,spot,0.000001,0.01,314.47,0,1
bybit,EIGENUSDT,EIGEN-USDT-SPOT,spot,0.001,0.01,0.26,0,1
bybit,CATSUSDT,CATS-USDT-SPOT,spot,0.00000001,1,40817,0,1
bybit,NAVXUSDT,NAVX-USDT-SPOT,spot,0.00001,0.01,7.16,0,1
bybit,BBSOLUSDC,BBSOL-USDC-SPOT,spot,0.01,0.001,0.005,0,1
bybit,BBSOLUSDT,BBSOL-USDT-SPOT,spot,0.01,0.001,0.005,0,1
bybit,CARVUSDT,CARV-USDT-SPOT,spot,0.0001,0.01,1.06,0,1
bybit,DEEPUSDT,DEEP-USDT-SPOT,spot,0.00001,1,9,0,1
bybit,PUFFERUSDT,PUFFER-USDT-SPOT,spot,0.0001,0.1,1.5,0,1
bybit,DBRUSDT,DBR-USDT-SPOT,spot,0.00001,1,25,0,1
bybit,PUFFUSDT,PUFF-USDT-SPOT,spot,0.00001,1,8,0,1
bybit,SCRUSDT,SCR-USDT-SPOT,spot,0.001,0.1,0.9,0,1
bybit,XUSDT,X-USDT-SPOT,spot,0.00000001,1,5587,0,1
bybit,COOKUSDT,COOK-USDT-SPOT,spot,0.000001,1,37,0,1
bybit,GRASSUSDT,GRASS-USDT-SPOT,spot,0.0001,0.1,0.5,0,1
bybit,KROUSDT,KRO-USDT-SPOT,spot,0.00001,1,16,0,1
bybit,SMILEUSDT,SMILE-USDT-SPOT,spot,0.00001,0.1,8.4,0,1
bybit,KAIAUSDT,KAIA-USDT-SPOT,spot,0.0001,1,5,0,1
bybit,SWELLUSDT,SWELL-USDT-SPOT,spot,0.00001,1,31,0,1
bybit,BBQUSDT,BBQ-USDT-SPOT,spot,0.00001,1,26,0,1
bybit,SWELLUSDC,SWELL-USDC-SPOT,spot,0.00001,1,31,0,1
bybit,NSUSDT,NS-USDT-SPOT,spot,0.00001,1,5,0,1
bybit,GOATUSDT,GOAT-USDT-SPOT,spot,0.0001,1,2,0,1
bybit,CMETHUSDT,CMETH-USDT-SPOT,spot,0.01,0.0001,0.0003,0,1
bybit,MORPHOUSDT,MORPHO-USDT-SPOT,spot,0.0001,0.1,0.4,0,1
bybit,NEIROCTOUSDT,NEIROCTO-USDT-SPOT,spot,0.0000001,1,931,0,1
bybit,STOPUSDT,STOP-USDT-SPOT,spot,0.00001,1,10,0,1
bybit,BANUSDT,BAN-USDT-SPOT,spot,0.00001,1,20,0,1
bybit,OLUSDT,OL-USDT-SPOT,spot,0.00001,1,5,0,1
bybit,VIRTUALUSDT,VIRTUAL-USDT-SPOT,spot,0.0001,0.01,0.35,0,1
bybit,MAJORUSDT,MAJOR-USDT-SPOT,spot,0.0001,0.1,1.7,0,1
bybit,MEMEFIUSDT,MEMEFI-USDT-SPOT,spot,0.000001,1,181,0,1
bybit,PNUTUSDT,PNUT-USDT-SPOT,spot,0.0001,0.1,1.3,0,1
bybit,SPXUSDT,SPX-USDT-SPOT,spot,0.0001,0.1,1.3,0,1
bybit,THRUSTUSDT,THRUST-USDT-SPOT,spot,0.00001,1,12,0,1
bybit,ZRCUSDT,ZRC-USDT-SPOT,spot,0.00001,1,14,0,1
bybit,LUCEUSDT,LUCE-USDT-SPOT,spot,0.00001,1,14,0,1
bybit,CHILLGUYUSDT,CHILLGUY-USDT-SPOT,spot,0.00001,0.1,5.3,0,1
bybit,SUPRAUSDT,SUPRA-USDT-SPOT,spot,0.00001,1,22,0,1
bybit,PAALUSDT,PAAL-USDT-SPOT,spot,0.00001,1,4,0,1
bybit,FUSDT,F-USDT-SPOT,spot,0.00001,0.1,18.8,0,1
bybit,HPOS10IUSDT,HPOS10I-USDT-SPOT,spot,0.0001,1,6,0,1
bybit,XIONUSDT,XION-USDT-SPOT,spot,0.0001,0.01,0.3,0,1
bybit,MOVEUSDT,MOVE-USDT-SPOT,spot,0.0001,1,2,0,1
bybit,MOZUSDT,MOZ-USDT-SPOT,spot,0.000001,1,72,0,1
bybit,MEUSDT,ME-USDT-SPOT,spot,0.001,0.01,0.32,0,1
bybit,ZEREBROUSDT,ZEREBRO-USDT-SPOT,spot,0.0001,0.1,3.1,0,1
bybit,SENDUSDT,SEND-USDT-SPOT,spot,0.0001,0.1,0.5,0,1
bybit,AEROUSDT,AERO-USDT-SPOT,spot,0.0001,0.01,0.61,0,1
bybit,STREAMUSDT,STREAM-USDT-SPOT,spot,0.00001,0.01,8.76,0,1
bybit,VANAUSDT,VANA-USDT-SPOT,spot,0.001,0.01,0.06,0,1
bybit,LUNAIUSDT,LUNAI-USDT-SPOT,spot,0.00001,0.1,7.8,0,1
bybit,PENGUUSDT,PENGU-USDT-SPOT,spot,0.00001,1,28,0,1
bybit,MNRYUSDT,MNRY-USDT-SPOT,spot,0.00001,0.01,8.09,0,1
bybit,FLUIDUSDT,FLUID-USDT-SPOT,spot,0.0001,0.01,0.14,0,1
bybit,CATBNBUSDT,CATBNB-USDT-SPOT,spot,0.00000001,1,23993,0,1
bybit,FUELUSDT,FUEL-USDT-SPOT,spot,0.00001,0.1,20.6,0,1
bybit,ODOSUSDT,ODOS-USDT-SPOT,spot,0.000001,0.1,32.1,0,1
bybit,ALCHUSDT,ALCH-USDT-SPOT,spot,0.00001,0.01,10.73,0,1
bybit,FLOCKUSDT,FLOCK-USDT-SPOT,spot,0.00001,0.01,4,0,1
bybit,SONICUSDT,SONIC-USDT-SPOT,spot,0.00001,0.1,10,0,1
bybit,SERAPHUSDT,SERAPH-USDT-SPOT,spot,0.00001,0.1,6.7,0,1
bybit,LAVAUSDT,LAVA-USDT-SPOT,spot,0.00001,0.1,7.7,0,1
bybit,XTERUSDT,XTER-USDT-SPOT,spot,0.00001,0.1,5,0,1
bybit,AI16ZUSDT,AI16Z-USDT-SPOT,spot,0.0001,0.01,0.5,0,1
bybit,GAMEUSDT,GAME-USDT-SPOT,spot,0.00001,0.01,4.35,0,1
bybit,AIXBTUSDT,AIXBT-USDT-SPOT,spot,0.0001,0.01,2.39,0,1
bybit,JUSDT,J-USDT-SPOT,spot,0.0001,0.01,0.69,0,1
bybit,SUSDT,S-USDT-SPOT,spot,0.0001,0.01,1.43,0,1
bybit,BMTUSDT,BMT-USDT-SPOT,spot,0.0001,0.01,10,0,1
bybit,TOSHIUSDT,TOSHI-USDT-SPOT,spot,0.00000001,1,8334,0,1
bybit,GPSUSDT,GPS-USDT-SPOT,spot,0.00001,0.1,40,0,1
bybit,HATUSDT,HAT-USDT-SPOT,spot,0.00001,0.1,11.2,0,1
bybit,SOLVUSDT,SOLV-USDT-SPOT,spot,0.00001,0.1,20,0,1
bybit,OBTUSDT,OBT-USDT-SPOT,spot,0.00001,0.1,10,0,1
bybit,SOSOUSDT,SOSO-USDT-SPOT,spot,0.0001,0.01,2,0,1
bybit,TRUMPUSDT,TRUMP-USDT-SPOT,spot,0.01,0.01,0.06,0,1
bybit,TRUMPUSDC,TRUMP-USDC-SPOT,spot,0.01,0.01,0.03,0,1
bybit,PLUMEUSDT,PLUME-USDT-SPOT,spot,0.00001,0.1,4,0,1
bybit,ANIMEUSDT,ANIME-USDT-SPOT,spot,0.00001,0.1,11.8,0,1
bybit,N3USDT,N3-USDT-SPOT,spot,0.00001,0.1,4,0,1
bybit,LAYERUSDT,LAYER-USDT-SPOT,spot,0.0001,0.1,1,0,1
bybit,PINEYEUSDT,PINEYE-USDT-SPOT,spot,0.00001,0.1,16,0,1
bybit,BERAUSDT,BERA-USDT-SPOT,spot,0.001,0.01,0.25,0,1
bybit,AVLUSDT,AVL-USDT-SPOT,spot,0.0001,0.1,4,0,1
bybit,B3USDT,B3-USDT-SPOT,spot,0.000001,1,250,0,1
bybit,DIAMUSDT,DIAM-USDT-SPOT,spot,0.00001,1,20,0,1
bybit,G7USDT,G7-USDT-SPOT,spot,0.00001,0.1,20,0,1
bybit,IPUSDT,IP-USDT-SPOT,spot,0.001,0.01,0.5,0,1
bybit,OMUSDT,OM-USDT-SPOT,spot,0.0001,0.01,0.17,0,1
bybit,USDTBUSDT,USDTB-USDT-SPOT,spot,0.0001,0.01,1,0,1
bybit,ROAMUSDT,ROAM-USDT-SPOT,spot,0.0001,0.01,2.5,0,1
bybit,ELXUSDT,ELX-USDT-SPOT,spot,0.0001,0.1,1.3,0,1
bybit,REDUSDT,RED-USDT-SPOT,spot,0.0001,0.01,1.25,0,1
bybit,OIKUSDT,OIK-USDT-SPOT,spot,0.0001,0.1,5,0,1
bybit,PELLUSDT,PELL-USDT-SPOT,spot,0.00001,1,34,0,1
okx,BTC-USD-SWAP,BTC-USD-SWAP,SWAP,0.1,1,1,0,100
okx,ETH-USD-SWAP,ETH-USD-SWAP,SWAP,0.01,1,1,0,10
okx,LTC-USD-SWAP,LTC-USD-SWAP,SWAP,0.0002,0.1,0.1,0,10
okx,BCH-USD-SWAP,BCH-USD-SWAP,SWAP,0.1,1,1,0,10
okx,DOGE-USD-SWAP,DOGE-USD-SWAP,SWAP,0.00001,1,1,0,10
okx,SOL-USD-SWAP,SOL-USD-SWAP,SWAP,0.01,1,1,0,10
okx,1INCH-USD-SWAP,INCH-USD-SWAP,SWAP,0.0001,1,1,0,10
okx,ADA-USD-SWAP,ADA-USD-SWAP,SWAP,0.0001,1,1,0,10
okx,ALGO-USD-SWAP,ALGO-USD-SWAP,SWAP,0.0001,1,1,0,10
okx,ATOM-USD-SWAP,ATOM-USD-SWAP,SWAP,0.001,1,1,0,10
okx,AVAX-USD-SWAP,AVAX-USD-SWAP,SWAP,0.001,1,1,0,10
okx,BSV-USD-SWAP,BSV-USD-SWAP,SWAP,0.01,1,1,0,10
okx,CRV-USD-SWAP,CRV-USD-SWAP,SWAP,0.0001,1,1,0,10
okx,DOT-USD-SWAP,DOT-USD-SWAP,SWAP,0.005,1,1,0,10
okx,EOS-USD-SWAP,EOS-USD-SWAP,SWAP,0.0001,1,1,0,10
okx,ETC-USD-SWAP,ETC-USD-SWAP,SWAP,0.01,1,1,0,10
okx,FET-USD-SWAP,FET-USD-SWAP,SWAP,0.00001,0.1,0.1,0,10
okx,FIL-USD-SWAP,FIL-USD-SWAP,SWAP,0.001,1,1,0,10
okx,GRT-USD-SWAP,GRT-USD-SWAP,SWAP,0.0001,1,1,0,10
okx,LINK-USD-SWAP,LINK-USD-SWAP,SWAP,0.001,1,1,0,10
okx,NEO-USD-SWAP,NEO-USD-SWAP,SWAP,0.001,1,1,0,10
okx,SUI-USD-SWAP,SUI-USD-SWAP,SWAP,0.0001,1,1,0,10
okx,SUSHI-USD-SWAP,SUSHI-USD-SWAP,SWAP,0.0001,1,1,0,10
okx,TRX-USD-SWAP,TRX-USD-SWAP,SWAP,0.00001,1,1,0,10
okx,UNI-USD-SWAP,UNI-USD-SWAP,SWAP,0.001,1,1,0,10
okx,XLM-USD-SWAP,XLM-USD-SWAP,SWAP,0.00001,1,1,0,10
okx,YFI-USD-SWAP,YFI-USD-SWAP,SWAP,1,1,1,0,10
okx,BTC-USDT-SWAP,BTC-USDT-SWAP,SWAP,0.1,0.01,0.01,0,0.01
okx,ETH-USDT-SWAP,ETH-USDT-SWAP,SWAP,0.01,0.01,0.01,0,0.1
okx,LTC-USDT-SWAP,LTC-USDT-SWAP,SWAP,0.01,0.1,0.1,0,1
okx,BCH-USDT-SWAP,BCH-USDT-SWAP,SWAP,0.1,0.1,0.1,0,0.1
okx,DOGE-USDT-SWAP,DOGE-USDT-SWAP,SWAP,0.00005,0.01,0.01,0,1000
okx,SOL-USDT-SWAP,SOL-USDT-SWAP,SWAP,0.01,0.01,0.01,0,1
okx,XRP-USDT-SWAP,XRP-USDT-SWAP,SWAP,0.0001,0.01,0.01,0,100
okx,1INCH-USDT-SWAP,INCH-USDT-SWAP,SWAP,0.0001,1,1,0,1
okx,AAVE-USDT-SWAP,AAVE-USDT-SWAP,SWAP,0.01,0.1,0.1,0,0.1
okx,ACT-USDT-SWAP,ACT-USDT-SWAP,SWAP,0.0001,1,1,0,10
okx,ADA-USDT-SWAP,ADA-USDT-SWAP,SWAP,0.0002,0.1,0.1,0,100
okx,AI16Z-USDT-SWAP,AI16Z-USDT-SWAP,SWAP,0.0001,1,1,0,10
okx,AIDOGE-USDT-SWAP,AIDOGE-USDT-SWAP,SWAP,0.0000000000001,1,1,0,10000000000
okx,ALGO-USDT-SWAP,ALGO-USDT-SWAP,SWAP,0.0001,1,1,0,10
okx,ARB-USDT-SWAP,ARB-USDT-SWAP,SWAP,0.0001,0.1,0.1,0,10
okx,ATOM-USDT-SWAP,ATOM-USDT-SWAP,SWAP,0.001,1,1,0,1
okx,AUCTION-USDT-SWAP,AUCTION-USDT-SWAP,SWAP,0.001,0.1,0.1,0,0.1
okx,AVAX-USDT-SWAP,AVAX-USDT-SWAP,SWAP,0.001,0.1,0.1,0,1
okx,AXS-USDT-SWAP,AXS-USDT-SWAP,SWAP,0.001,1,1,0,0.1
okx,BAL-USDT-SWAP,BAL-USDT-SWAP,SWAP,0.001,1,1,0,0.1
okx,BAND-USDT-SWAP,BAND-USDT-SWAP,SWAP,0.0001,1,1,0,1
okx,BNB-USDT-SWAP,BNB-USDT-SWAP,SWAP,0.1,1,1,0,0.01
okx,BNT-USDT-SWAP,BNT-USDT-SWAP,SWAP,0.0001,1,1,0,10
okx,BOME-USDT-SWAP,BOME-USDT-SWAP,SWAP,0.000001,1,1,0,1000
okx,BRETT-USDT-SWAP,BRETT-USDT-SWAP,SWAP,0.0001,1,1,0,10
okx,CATI-USDT-SWAP,CATI-USDT-SWAP,SWAP,0.0001,1,1,0,1
okx,CAT-USDT-SWAP,CAT-USDT-SWAP,SWAP,0.000000001,1,1,0,100000
okx,CELO-USDT-SWAP,CELO-USDT-SWAP,SWAP,0.0001,1,1,0,1
okx,CETUS-USDT-SWAP,CETUS-USDT-SWAP,SWAP,0.00001,1,1,0,10
okx,CFX-USDT-SWAP,CFX-USDT-SWAP,SWAP,0.00001,0.1,0.1,0,10
okx,COMP-USDT-SWAP,COMP-USDT-SWAP,SWAP,0.01,1,1,0,0.1
okx,CRO-USDT-SWAP,CRO-USDT-SWAP,SWAP,0.00001,1,1,0,10
okx,CRV-USDT-SWAP,CRV-USDT-SWAP,SWAP,0.0001,1,1,0,1
okx,DOGS-USDT-SWAP,DOGS-USDT-SWAP,SWAP,0.0000001,1,1,0,1000
okx,DOT-USDT-SWAP,DOT-USDT-SWAP,SWAP,0.001,0.1,0.1,0,1
okx,EOS-USDT-SWAP,EOS-USDT-SWAP,SWAP,0.0001,1,1,0,10
okx,ETC-USDT-SWAP,ETC-USDT-SWAP,SWAP,0.01,0.01,0.01,0,10
okx,ETHW-USDT-SWAP,ETHW-USDT-SWAP,SWAP,0.001,1,1,0,0.1
okx,ETHFI-USDT-SWAP,ETHFI-USDT-SWAP,SWAP,0.001,1,1,0,1
okx,FIL-USDT-SWAP,FIL-USDT-SWAP,SWAP,0.001,1,1,0,0.1
okx,FLOKI-USDT-SWAP,FLOKI-USDT-SWAP,SWAP,0.00000001,1,1,0,100000
okx,FLOW-USDT-SWAP,FLOW-USDT-SWAP,SWAP,0.0001,1,1,0,10
okx,GMT-USDT-SWAP,GMT-USDT-SWAP,SWAP,0.00001,1,1,0,1
okx,HBAR-USDT-SWAP,HBAR-USDT-SWAP,SWAP,0.00001,0.1,0.1,0,100
okx,HMSTR-USDT-SWAP,HMSTR-USDT-SWAP,SWAP,0.000001,1,1,0,100
okx,ICP-USDT-SWAP,ICP-USDT-SWAP,SWAP,0.001,0.1,0.1,0,0.01
okx,ID-USDT-SWAP,ID-USDT-SWAP,SWAP,0.0001,1,1,0,10
okx,IMX-USDT-SWAP,IMX-USDT-SWAP,SWAP,0.0001,1,1,0,1
okx,INJ-USDT-SWAP,INJ-USDT-SWAP,SWAP,0.001,1,1,0,0.1
okx,IOTA-USDT-SWAP,IOTA-USDT-SWAP,SWAP,0.0001,1,1,0,10
okx,KISHU-USDT-SWAP,KISHU-USDT-SWAP,SWAP,0.0000000000001,1,1,0,1000000000
okx,KNC-USDT-SWAP,KNC-USDT-SWAP,SWAP,0.0001,1,1,0,1
okx,KSM-USDT-SWAP,KSM-USDT-SWAP,SWAP,0.01,1,1,0,0.1
okx,LDO-USDT-SWAP,LDO-USDT-SWAP,SWAP,0.0001,1,1,0,1
okx,LINK-USDT-SWAP,LINK-USDT-SWAP,SWAP,0.001,1,1,0,1
okx,LPT-USDT-SWAP,LPT-USDT-SWAP,SWAP,0.001,1,1,0,0.1
okx,LQTY-USDT-SWAP,LQTY-USDT-SWAP,SWAP,0.0001,0.1,0.1,0,1
okx,LRC-USDT-SWAP,LRC-USDT-SWAP,SWAP,0.0001,1,1,0,10
okx,MAGIC-USDT-SWAP,MAGIC-USDT-SWAP,SWAP,0.0001,1,1,0,1
okx,MAJOR-USDT-SWAP,MAJOR-USDT-SWAP,SWAP,0.0001,1,1,0,10
okx,MASK-USDT-SWAP,MASK-USDT-SWAP,SWAP,0.001,1,1,0,1
okx,MAX-USDT-SWAP,MAX-USDT-SWAP,SWAP,0.0001,1,1,0,10
okx,MINA-USDT-SWAP,MINA-USDT-SWAP,SWAP,0.0001,1,1,0,1
okx,MKR-USDT-SWAP,MKR-USDT-SWAP,SWAP,0.1,0.1,0.1,0,0.01
okx,MSN-USDT-SWAP,MSN-USDT-SWAP,SWAP,0.0001,1,1,0,10
okx,NEAR-USDT-SWAP,NEAR-USDT-SWAP,SWAP,0.001,0.1,0.1,0,10
okx,NEO-USDT-SWAP,NEO-USDT-SWAP,SWAP,0.001,1,1,0,1
okx,NOT-USDT-SWAP,NOT-USDT-SWAP,SWAP,0.000001,1,1,0,100
okx,OP-USDT-SWAP,OP-USDT-SWAP,SWAP,0.0001,1,1,0,1
okx,ORBS-USDT-SWAP,ORBS-USDT-SWAP,SWAP,0.00001,1,1,0,100
okx,PENGU-USDT-SWAP,PENGU-USDT-SWAP,SWAP,0.000001,1,1,0,1
okx,PEPE-USDT-SWAP,PEPE-USDT-SWAP,SWAP,0.000000001,0.1,0.1,0,10000000
okx,POL-USDT-SWAP,POL-USDT-SWAP,SWAP,0.0001,1,1,0,10
okx,QTUM-USDT-SWAP,QTUM-USDT-SWAP,SWAP,0.001,1,1,0,1
okx,RENOLD-USDT-SWAP,RENOLD-USDT-SWAP,SWAP,0.00001,1,1,0,100
okx,RON-USDT-SWAP,RON-USDT-SWAP,SWAP,0.0001,1,1,0,1
okx,SAND-USDT-SWAP,SAND-USDT-SWAP,SWAP,0.0001,1,1,0,10
okx,SATS-USDT-SWAP,SATS-USDT-SWAP,SWAP,0.00000000001,1,1,0,10000000
okx,SCR-USDT-SWAP,SCR-USDT-SWAP,SWAP,0.0001,1,1,0,1
